chapter,according,alma,ammon,away,began,behold,believe,brethren,bring,brother,brought,called,came,cast,cause,children,christ,church,city,come,commanded,commandments,concerning,day,days,death,destroy,did,earth,exceedingly,face,faith,father,fathers,forth,given,god,good,great,hand,hands,hath,having,heart,hearts,holy,house,insomuch,israel,jesus,king,know,lamanites,land,law,lord,make,man,manner,men,moroni,nephi,nephites,pass,people,power,remember,repent,said,saith,save,saw,say,saying,seed,shall,sins,son,sons,spake,speak,spirit,spoken,thee,things,thou,thy,time,unto,voice,went,wherefore,wilderness,word,words,world,written,ye,yea,year
3 Nephi 2,0.0,0.0,0.0,0.3138449084687655,0.20516924073589785,0.0,0.07180280775749368,0.027143205621146218,0.0,0.0,0.0,0.03145735379730679,0.15141340764819475,0.0,0.0,0.02567944163185389,0.09739812208500677,0.041022751974589086,0.0,0.04216756311539629,0.0,0.0,0.0,0.0,0.033353973482043275,0.033909450897002966,0.0,0.3960862378476854,0.0,0.09244840879806444,0.0,0.0,0.02727096187700157,0.0,0.023178860774157664,0.09844730286555961,0.0,0.0,0.021630486806884962,0.0,0.0,0.0,0.0,0.0,0.144412201660819,0.0,0.0,0.15071375627328745,0.0,0.0,0.035484253715359154,0.0,0.09844730286555961,0.11742628139445592,0.0,0.01921510794488765,0.0,0.0,0.0,0.049095215220939736,0.0,0.16595992262831347,0.3611381015216697,0.16235835307922145,0.2724169890517435,0.026395856726040105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03035034419809842,0.0,0.0,0.0,0.0,0.049983002022425935,0.03535069486848216,0.0,0.0,0.0,0.0,0.0,0.0,0.03409864287956688,0.0,0.0,0.02029479413490268,0.5479908428065986
3 Nephi 3,0.024573747845710793,0.0,0.0,0.05306708256383372,0.0,0.07700313766826876,0.03642275619036731,0.055074746597821626,0.0,0.0,0.0,0.03191417058851305,0.08777839996530273,0.0,0.12441882279861494,0.026052352850064374,0.03293750541606638,0.0,0.0,0.17111964486750478,0.0,0.0,0.0,0.02617141960513874,0.0,0.0,0.0676766651365191,0.3125407563493479,0.0,0.12505456574759602,0.03498410482219714,0.0,0.0,0.0,0.0705463773170768,0.0,0.041005566405798596,0.03822559709514626,0.17555679993060547,0.09190905150355437,0.0982882647853404,0.0,0.03365443267740938,0.0,0.0,0.0,0.0,0.03822559709514626,0.0,0.0,0.0,0.025816614020573864,0.03329231100063126,0.3812208642997299,0.0,0.15595316421874966,0.03293750541606638,0.024465002736013697,0.03003069465179634,0.024904082583306432,0.0,0.0,0.29310597584876463,0.08235804273345969,0.1776683370908805,0.0,0.0,0.07036510153063352,0.0528240050663156,0.04161847537981354,0.0928415862426769,0.0,0.0,0.03003069465179634,0.0,0.17631014346651186,0.03642275619036731,0.0,0.0,0.0,0.0,0.09237325571623195,0.030791085238743986,0.0,0.0,0.0,0.0,0.10141768842656203,0.37657252399894875,0.0,0.0,0.0,0.0759797165313115,0.0293018647948748,0.11504653260117442,0.0,0.07036510153063352,0.4403700492482465,0.08235804273345969,0.11913185263197805
3 Nephi 4,0.018864114885059766,0.0,0.0,0.040737112970492255,0.11413284048990985,0.07388962626929114,0.0,0.0,0.0,0.0,0.0,0.0,0.23584177762344316,0.0,0.07163287571781496,0.0,0.0,0.0,0.0,0.13136053401942394,0.025976102509651357,0.0,0.0,0.06027171792062829,0.0,0.0,0.025976102509651357,0.5826698888350078,0.08222846138734581,0.0,0.053711316373915644,0.0,0.0,0.0,0.036103432405173906,0.0,0.17312928669019503,0.0,0.16845841258817365,0.0,0.10060172779532348,0.022939386654548203,0.051669862359149374,0.027007995839846047,0.022493668743878092,0.0,0.0,0.11737599973440087,0.0,0.0,0.0,0.0,0.0,0.09145168639267898,0.0,0.059858968704779414,0.0,0.018780636359301536,0.02305315727769689,0.0,0.0,0.043083242291034975,0.5062583811962532,0.2212784376056568,0.10607928972523069,0.020557115346836453,0.0,0.0,0.0,0.0,0.11878355986432176,0.05281741757219732,0.0,0.04610631455539378,0.0,0.03383625915179817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016773938481259392,0.0,0.0,0.05839020581642146,0.06882787699833336,0.08914015724387597,0.0,0.0,0.20414123995371244,0.0,0.0,0.0,0.0,0.0,0.06322241074447336,0.21338786388910963
3 Nephi 5,0.26800812038657523,0.06349515063400116,0.0,0.07234554300400861,0.0,0.13122150159946724,0.0,0.03754128035618674,0.04716122074800294,0.0,0.08228830698523178,0.17403240496375535,0.029916737941425794,0.044195489701623555,0.042404570123380905,0.03551677466351708,0.1796127919153241,0.11347566343899863,0.0,0.08748179918102701,0.0,0.04716122074800294,0.0,0.07135819310368115,0.0,0.0,0.0,0.3043443133883384,0.10952290655257137,0.0,0.04769329568525965,0.04742578020028149,0.0,0.04716122074800294,0.0,0.18154759604896561,0.1956579179731794,0.0,0.029916737941425794,0.0,0.04466496330855597,0.3666450654993311,0.0,0.0,0.03994678465817881,0.0856797964803162,0.1997934496869278,0.10422474516756348,0.0,0.16565150757429026,0.0,0.07039079103686038,0.0,0.12992814518796214,0.05878543667765601,0.07972821241181274,0.2694191878729861,0.0,0.0,0.0,0.0,0.11476809464293254,0.04994836242173195,0.08420809616487394,0.16147501992404512,0.0,0.0,0.04796383400804501,0.0,0.0,0.04218983875739136,0.0,0.0,0.040940387268480545,0.18167927524025265,0.1502255782911225,0.09930917423715926,0.08269933760888047,0.0,0.0,0.0,0.0,0.08395403227980731,0.0,0.23831235927230363,0.0,0.0,0.1036958890278912,0.14667873412230287,0.0,0.0,0.0,0.0,0.1198403539745364,0.0627364721755607,0.0,0.04796383400804501,0.0,0.1684161923297479,0.10827375655290278
3 Nephi 6,0.1706480855321545,0.0,0.0,0.07896751183260019,0.14749509353471033,0.01909767125930311,0.0,0.0,0.0,0.0,0.029940120638258124,0.0,0.1741604902830619,0.0321605424102596,0.030857311120408744,0.0,0.06535106693936814,0.08257491683428943,0.08036178006147224,0.0,0.0,0.03431867030381711,0.052645007888400125,0.0,0.033569195797479245,0.23889780268954539,0.06713839159495849,0.39864205319207885,0.0,0.09304494823617973,0.0,0.034511187131721535,0.02744693250198555,0.0,0.02332842640500125,0.09908255121108459,0.06101913641959297,0.0,0.1741604902830619,0.0,0.0,0.0,0.03338675857393605,0.0,0.029068809302178002,0.0,0.0,0.07584313150028947,0.0,0.0,0.03571322203453853,0.0,0.06605503414072306,0.49637277858048434,0.21388738332137255,0.0773563870846032,0.03267553346968407,0.04854083547848709,0.0893755270003526,0.024706005318352653,0.0,0.0,0.03634684079375901,0.12255449894463596,0.3133426366370589,0.1062647223312918,0.0,0.0,0.0,0.0,0.061402107219518096,0.0,0.0,0.0,0.0,0.0,0.03613306393191398,0.030089671733777308,0.0,0.0,0.0,0.0,0.0,0.0,0.130062843329877,0.0,0.0,0.02515276301847424,0.21347280825582618,0.0,0.0,0.0,0.0,0.0,0.02282629955787176,0.03431867030381711,0.0,0.0,0.12255449894463596,0.275763424518281
3 Nephi 7,0.08723312071575949,0.0,0.0,0.09419009359885012,0.026389162472642787,0.03416869928573384,0.0,0.0,0.0,0.03693483702209086,0.05356752479278807,0.0,0.09737504999855452,0.08631030618041562,0.02760426049134044,0.0,0.11692320618229216,0.0,0.0,0.05694835169459006,0.03003025187977406,0.0,0.02354752339971253,0.0,0.0,0.030530376001229806,0.09009075563932219,0.6339844733818528,0.0,0.027745310001169126,0.0,0.061745872524800745,0.0,0.0,0.06260726576180584,0.059091356407231635,0.07278180655946369,0.0,0.09737504999855452,0.0,0.0,0.0,0.08960114285786316,0.0,0.05200861351912846,0.0,0.0,0.06784756942183126,0.0,0.2156695541333969,0.12779299922532225,0.02291127732599785,0.0,0.12686971078198672,0.0,0.0865016175348165,0.0,0.0868470918795797,0.026651115940740717,0.04420287975494963,0.0,0.12451835464119435,0.0,0.12790693319738386,0.33286731240410333,0.1425930664288913,0.03213490909677138,0.0,0.0,0.0,0.05492895203314595,0.030530376001229806,0.0,0.0,0.0,0.0,0.09697149293741825,0.0,0.0,0.0,0.0,0.05465186817381258,0.0,0.0,0.019391885192202963,0.0,0.0,0.0,0.2705380007744864,0.06870164281809062,0.030530376001229806,0.0,0.0,0.0,0.02041989713848128,0.0,0.06244639029562812,0.0,0.05481725708459308,0.35241684700092524
3 Nephi 8,0.0311428318151458,0.0,0.0,0.10087955880289494,0.07536891876707554,0.14638156422240572,0.0,0.034898697205788816,0.0,0.0,0.0,0.0,0.16686514187532667,0.041084507462845206,0.0,0.0330166992960337,0.0,0.0,0.30798213325001234,0.027107944389658654,0.0,0.0,0.0,0.09950278535987028,0.0857680730424046,0.0,0.0,0.22633687372344422,0.271502496566375,0.15848430338122999,0.35468878398905956,0.0,0.0,0.0,0.0,0.0843841036165884,0.0,0.0,0.5562171395844222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14533232970917612,0.0,0.10266071108333744,0.0,0.06543588495554625,0.0,0.3019558040111709,0.0,0.0,0.0,0.12402006732526041,0.0,0.0,0.06448134081501498,0.0,0.0,0.15656114135966492,0.12509047314408042,0.0,0.0,0.0,0.03347249096701823,0.0,0.07844007417890904,0.0,0.0,0.07611707247139617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02769215243770545,0.0,0.0,0.09639659058866043,0.0,0.0,0.043598227703331126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05218704711988831,0.10065221562562762
3 Nephi 9,0.0,0.0,0.0,0.02693210829185896,0.0,0.23447946361100092,0.03696987158949191,0.0,0.035113458317428146,0.0,0.0,0.0,0.04454847071549388,0.032905350218738715,0.03157193732222984,0.0,0.033432267985040925,0.0,0.6577830643255381,0.2388238547399741,0.0,0.0,0.05386421658371792,0.0,0.0,0.0,0.10303988006667611,0.11329839636053352,0.217451426011565,0.0,0.2130576592595163,0.035310433653365725,0.11233031021514128,0.0,0.0,0.033792403193701144,0.062432282028028585,0.0,0.11137117678873468,0.0,0.0,0.030331361281130623,0.0,0.07142207345244972,0.0,0.06379211383082585,0.0,0.0,0.0,0.04111144152034613,0.03654030655002815,0.0,0.033792403193701144,0.07255261480659589,0.04376816264960855,0.0,0.0,0.0,0.0,0.0,0.051644311520851326,0.0,0.0,0.020898790911814204,0.1001872988633522,0.0,0.0,0.10713311017867458,0.0,0.0,0.03141206103511236,0.0,0.028892993767661954,0.0,0.0,0.17895854256097432,0.07393974317898382,0.03078652013191693,0.08883291084254184,0.0,0.0,0.06250721177869133,0.0,0.0,0.022179162670927944,0.0,0.0,0.02573527727031746,0.36402772835877045,0.03928820990635514,0.0,0.0,0.0,0.0,0.0,0.14045383326971259,0.0,0.1986599816575547,0.06269637273544261,0.0
3 Nephi 10,0.0,0.0,0.0,0.11285951105740837,0.042159677450599516,0.19105929178323072,0.0,0.0,0.0,0.0,0.042790095544566316,0.04524861130990478,0.18668121221039694,0.0,0.0,0.0,0.1400985536461887,0.0,0.0,0.0,0.0,0.0,0.11285951105740837,0.0,0.047976730384075045,0.04877573534179954,0.0,0.47477908072660846,0.15187238810796352,0.0,0.049601231425839734,0.0,0.07845371622614494,0.04904787121620097,0.0,0.04720256902487838,0.0,0.0,0.12445414147359796,0.0,0.0,0.04236804841266696,0.0,0.049882592438225855,0.0,0.0445536773321841,0.2597325523666582,0.054197090294110836,0.28713046020327254,0.05742609204065451,0.0,0.0,0.04720256902487838,0.13512582650458388,0.0,0.027639227262355504,0.0466995178820629,0.0,0.0,0.0,0.0,0.039786436373601054,0.0,0.20434582010275676,0.3078803037000043,0.0,0.0,0.049882592438225855,0.0,0.0,0.0,0.0,0.040358879622614675,0.042578177800261,0.18894722302144776,0.062494097485500756,0.0,0.0,0.0,0.052886251609191116,0.0,0.0,0.0436562762586583,0.0,0.18588440441257972,0.0,0.0,0.07189611196122181,0.2542441843560187,0.054879329810858676,0.0,0.0,0.0,0.0,0.03262309964650329,0.0,0.049882592438225855,0.27749614145287266,0.17515356008807723,0.0563025848702819
3 Nephi 11,0.018470794105862953,0.0,0.0,0.019943867780967916,0.0,0.14469802391419384,0.027377070627740887,0.0,0.0,0.0,0.0,0.02398820390365086,0.19793522293151422,0.04873439145106534,0.04675954342080926,0.0,0.09902956353596629,0.0,0.0,0.09646622935767672,0.07630348585958156,0.0,0.03988773556193583,0.0,0.0,0.025858081630750034,0.0,0.31882061392402034,0.060385485451419085,0.0,0.0,0.0,0.41591635353016265,0.0,0.17675334107487198,0.10009631834133914,0.07705432022734754,0.0,0.032989203821919034,0.02302773373501536,0.12313020065635077,0.06738328679494751,0.025296267408496078,0.0,0.06607401300063818,0.14171873994302459,0.0,0.028732171337932797,0.030444001824195238,0.1522200091209762,0.0,0.038809982512926826,0.0,0.017908979883608993,0.0,0.07326362070736055,0.0,0.018389056124996302,0.022572494079945073,0.05615726807483507,0.0,0.08436989518134955,0.0,0.13928447278966896,0.05935286521826458,0.04025699030094605,0.0,0.07933462026859664,0.07941005397736103,0.0,0.0,0.025858081630750034,0.19256355170140493,0.0902899763197803,0.0,0.298176894024548,0.08213121188322266,0.06839445471106978,0.0,0.08411172081805021,0.0,0.023144039700895104,0.04628807940179021,0.0,0.04927259496449554,0.0,0.0,0.038115171795956936,0.3504425663825366,0.232750843040421,0.05171616326150007,0.0,0.0,0.0,0.06917954329512334,0.10400940950129793,0.02644487342286555,0.31261395412493714,0.01547605253218544,0.0
3 Nephi 12,0.0,0.0,0.0,0.10037583736708401,0.0,0.10923797837455881,0.09185768842489876,0.0,0.0,0.13120152564021537,0.0,0.06036532332156414,0.013835994577651856,0.06131904057175986,0.01961140962104488,0.0328518371636801,0.0,0.0,0.025537023957014387,0.1348629320796678,0.02133495192969047,0.06543384467474925,0.0,0.0,0.0,0.0,0.04266990385938094,0.0,0.06753670110054467,0.019711618054991723,0.0,0.0,0.06977575382860886,0.0,0.014826415829222735,0.041981374430549036,0.05170773626937261,0.09640442830491489,0.027671989155303712,0.019316113284406574,0.0,0.09420403068349642,0.0,0.11091238432445835,0.0,0.05943822494135227,0.02310028830625699,0.0,0.0,0.025537023957014387,0.0,0.032554572126462566,0.0,0.0,0.16312373054363458,0.012290991493073451,0.02076698351841512,0.015425099811868319,0.018934249361100882,0.047105814421802,0.0,0.01769277940970783,0.0,0.012981615444535268,0.024893171892265427,0.03376835055027234,0.0,0.02218247686489167,0.01665267646610779,0.0,0.0,0.0,0.26921012013267337,0.018934249361100882,0.0,0.5558146856064685,0.04592884421244938,0.0,0.0,0.0,0.0,0.03882734600509266,0.01941367300254633,0.17745981491913335,0.06888469335156962,0.23089755936801967,0.18299424845273096,0.07992937828113544,0.3278763159520053,0.0,0.0,0.0,0.0,0.0,0.058029153482012,0.0,0.13309486118935,0.43190279473231297,0.05192646177814107,0.0
3 Nephi 13,0.0,0.0,0.0,0.0,0.0,0.03800860049974365,0.0,0.0,0.0,0.0,0.0,0.0,0.021663624612031432,0.032003305317426047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02583632465908688,0.0,0.0,0.0,0.0,0.0528725901114611,0.0,0.034536173571430566,0.03434245742979041,0.32775289036453953,0.0,0.0,0.0,0.06072080589097696,0.0,0.021663624612031432,0.06048817449419311,0.0,0.0,0.0,0.03473207864234657,0.0,0.0,0.0,0.0,0.0,0.03998444041072344,0.0,0.0254860619522112,0.0,0.0,0.0,0.0,0.0,0.024151756496578778,0.02964618612470568,0.17209650101780316,0.0,0.0,0.0,0.020325885665090346,0.01948816647224837,0.02643629505573055,0.03574625161294106,0.0,0.026073827199243844,0.0,0.0,0.0,0.16860564527060976,0.02964618612470568,0.0,0.32634880262641847,0.0,0.0,0.0,0.0,0.0,0.0,0.06079368156839348,0.13892831456938629,0.08628463273286784,0.295794371026491,0.47753689147435957,0.0,0.2655363897640652,0.0,0.0,0.03638451071723593,0.0,0.0,0.04542939759526901,0.0,0.0,0.5313386429247331,0.0,0.0
3 Nephi 14,0.0,0.0,0.0,0.0,0.0,0.028393568004495957,0.0,0.0,0.10204694445356842,0.1841530690914368,0.0,0.0,0.09710027581516485,0.23907431843093313,0.0,0.038425408352171515,0.0,0.0,0.0,0.03154869671923027,0.0,0.0,0.0,0.03860102353407971,0.0,0.0,0.0,0.0329268483199879,0.0,0.0,0.0,0.0,0.08161375635056094,0.0,0.1734183326790737,0.0491038430405562,0.0,0.3946606782266358,0.032366758605054946,0.0,0.0,0.0,0.0,0.0,0.0,0.04634825654184384,0.21615546352510487,0.0,0.0,0.0597391597162989,0.0,0.11423312992728364,0.0,0.0,0.06359964920519526,0.11501003485955612,0.0,0.10825253203178502,0.0,0.07346357915595232,0.0,0.0,0.0,0.030368096130624155,0.0,0.0,0.0,0.0,0.0,0.061384356363812266,0.0,0.0,0.12595348926265434,0.044293185791539604,0.0,0.35756214746479775,0.0,0.04473598529400709,0.0,0.0,0.0,0.0,0.045414709017436584,0.0,0.06445721639396232,0.1964153721622248,0.28538753912445225,0.0,0.2909333847404247,0.0,0.0,0.05436064815736207,0.0,0.0,0.033937126678296285,0.0,0.0,0.46909430547106834,0.0,0.0
3 Nephi 15,0.0,0.0,0.0,0.11505103732630007,0.0,0.18781326846806906,0.0,0.029850928393041536,0.07500043739158493,0.0,0.0,0.0,0.07136483307733416,0.035142019288139564,0.0,0.0,0.0,0.0,0.0,0.046374069615643256,0.07336252673561962,0.07500043739158493,0.11505103732630007,0.02837021396692692,0.0,0.0,0.07336252673561962,0.024199921312186932,0.0,0.0,0.0,0.0,0.29991429220339916,0.0,0.0,0.25262557421575665,0.0,0.0,0.0,0.0,0.0,0.32393069093366383,0.0,0.0,0.0,0.03406412148437553,0.07943282572434118,0.0,0.08781180332482742,0.13171770498724114,0.0,0.055971198713380854,0.0,0.05165614653320415,0.3739456607060977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695802127371385,0.0641983865665262,0.0,0.0,0.0,0.22904807594421062,0.0,0.033547227044783245,0.0,0.18514159020201884,0.03255372638172157,0.0,0.167232500142621,0.0,0.0,0.0,0.0,0.0,0.0,0.06675600251547158,0.0,0.16580719853662976,0.0,0.0,0.08245372903255928,0.4470874727458128,0.20979369937526987,0.0,0.0,0.0,0.03176366381353406,0.04988487128772316,0.0,0.0,0.2386838908682246,0.0,0.0
3 Nephi 16,0.0,0.0,0.0,0.0,0.0,0.047001424481528796,0.0,0.0,0.08446194139013605,0.0,0.04912390626200715,0.0,0.0,0.07915055636139272,0.0,0.0,0.0,0.0,0.0,0.052224281432497625,0.02753913465430636,0.0,0.0,0.042598922222091024,0.0,0.0,0.0,0.0,0.08717630636548258,0.0,0.05694322978328768,0.0,0.29271603852350125,0.0,0.05741376825792003,0.0,0.01668607359046757,0.031109684956283284,0.0,0.0,0.0,0.14591816252621037,0.0,0.0,0.023847156138102843,0.07672280142309179,0.3876317781312672,0.0,0.428521145424709,0.0,0.0,0.02101070460244032,0.0,0.09695451059278969,0.0,0.04759559865119337,0.0,0.0,0.048880620350301995,0.0,0.0,0.0,0.0,0.0,0.22492457001129337,0.021794076591370646,0.058938405995583656,0.028633118994665113,0.0,0.16935479833109426,0.0,0.0,0.11583205144728355,0.0,0.036152547118078776,0.5022115289568263,0.0,0.0,0.0,0.0,0.02912887832365963,0.0,0.0,0.028633118994665113,0.035566517367016166,0.0,0.026245421470891105,0.020634552339965025,0.33565916175628224,0.15750648713454043,0.0,0.0,0.0,0.0,0.018725993347477446,0.0,0.0,0.07964281375933155,0.016756656257564232,0.0
3 Nephi 17,0.0,0.0,0.0,0.0,0.0,0.15185498270730666,0.0,0.031031665704885598,0.07796703908875399,0.0,0.17004902400497743,0.0,0.22256289124230663,0.07306408567168018,0.0,0.1174328278435907,0.0,0.0,0.0,0.04820837083322307,0.11439651264528992,0.0,0.0,0.0,0.0,0.0,0.0,0.301885633179587,0.060354507374648314,0.0,0.0,0.07840440938642539,0.31177723966343207,0.0,0.05299879969986922,0.0,0.0,0.0,0.07418763041410222,0.03452388057680409,0.0,0.10102307821303096,0.0,0.0,0.03302005833941598,0.0,0.041287374071199506,0.04307614737071319,0.09128515166564838,0.4107831824954177,0.0,0.029092554588356398,0.0,0.0,0.0,0.0,0.0,0.05513886732276799,0.1015241142142885,0.056128459096176475,0.0,0.0,0.0,0.18561735881428382,0.02224590633044712,0.0,0.0,0.0,0.23810794858577522,0.0,0.0,0.15506889778003946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08406857105572994,0.16133366277116337,0.0,0.10409475008175167,0.0,0.09849463571987627,0.0,0.0,0.08571514164551228,0.4445643071772934,0.0,0.0,0.0,0.0,0.0,0.1037160807295175,0.0,0.07929392118438977,0.22055546929107195,0.0,0.0
3 Nephi 18,0.0,0.0,0.0,0.026412809178331997,0.0,0.09581595044905172,0.018128513242608956,0.0,0.01721820408708761,0.0,0.0,0.0,0.0873789933891309,0.0484063145106495,0.0,0.012966905117642341,0.0,0.04142910427298641,0.0,0.0745241969157343,0.16842181213999796,0.06887281634835044,0.0,0.0,0.0,0.0,0.016842181213999798,0.05555690053768234,0.01332866090206859,0.0,0.0,0.0,0.19278766737754352,0.0,0.01170422989340699,0.0497112380263757,0.0,0.0,0.0,0.015248474960629742,0.0,0.029746518503333,0.0,0.017511232102376893,0.0,0.015640522006639162,0.0,0.0,0.0,0.14111558844724864,0.0,0.03854871608605007,0.0,0.0,0.0,0.0,0.0,0.024353682832908966,0.0,0.0,0.0,0.0,0.0,0.0717353872375683,0.03930220357490753,0.02665732180413718,0.07209023280524093,0.07004492840950757,0.06572955862862499,0.0,0.0,0.01712267107191948,0.04250382792386185,0.0,0.0,0.43876975618394465,0.0,0.0,0.0,0.037131327049616636,0.0,0.030650980589574224,0.030650980589574224,0.0,0.021751508831541564,0.0,0.0,0.0,0.42841034889206797,0.0,0.0,0.0,0.0,0.0,0.045809220562571605,0.03443640817417522,0.0,0.6819031193214511,0.0,0.0
3 Nephi 19,0.0,0.0,0.0,0.0,0.03831181350805789,0.14881845941928226,0.1407833142437832,0.0,0.0,0.053622034780672054,0.0,0.0,0.2827383976092383,0.0,0.040075894074639545,0.016783173313000294,0.0,0.0,0.0,0.027559225395099942,0.04359795089406975,0.0,0.017093159474114765,0.0,0.0,0.0,0.0,0.38830189955022276,0.1207597778684222,0.04028066989962306,0.022537092822679666,0.08964272191339366,0.24952668388111604,0.0,0.03029776450341828,0.10723611581833002,0.013208087802030515,0.0,0.09895843916323341,0.0,0.0,0.0,0.0,0.0,0.03775307958377129,0.12146194754802735,0.0,0.02462529295273133,0.0,0.5479412450208817,0.0,0.0,0.0,0.0,0.0,0.012558313825135012,0.0,0.047281761849068044,0.0,0.0,0.0,0.03615517533979471,0.0,0.18569541856911517,0.03815187711694452,0.0,0.0,0.0,0.05104458917110377,0.0,0.0,0.0,0.01833768618495187,0.019346058912665297,0.0,0.04259275129104755,0.0,0.01953946169253197,0.0,0.024029692959175425,0.02305735860432454,0.0,0.05950772926706254,0.09065973434123564,0.028153159078979532,0.193025008472994,0.0,0.0,0.36966338892775624,0.0,0.1329720948403631,0.023743252669440502,0.0,0.0,0.17787376734693452,0.06685699495225658,0.04532986717061782,0.03152117456604536,0.039791875407667536,0.0
3 Nephi 20,0.0,0.0,0.0,0.01426111430738583,0.0,0.08277451823311349,0.01957631979470733,0.014800648890714176,0.0,0.0,0.048663244618094396,0.0,0.03538401967317929,0.0,0.0,0.028004975138718177,0.01770308473896735,0.0,0.021769367645097782,0.0689793945076766,0.14549805428532644,0.0,0.01426111430738583,0.028132965939967332,0.0,0.0,0.0,0.011998773834052104,0.07196567218784125,0.0,0.018803080693602703,0.0,0.29740623660095694,0.037186620324398394,0.037916912039798474,0.035787567719851775,0.05509866394565441,0.06163590496834436,0.0,0.016466271569875044,0.0,0.16061089820419833,0.01808841519732805,0.0,0.03149803780953023,0.050668886597684655,0.1181528442060767,0.0,0.1306162058705867,0.06530810293529335,0.0,0.027751567698050265,0.0,0.10244833632222408,0.0,0.07334330699227537,0.0708123389558694,0.02629865322851417,0.0,0.013385321042056239,0.0,0.0,0.0,0.08853077311281421,0.1803743145381347,0.0,0.03892380562552953,0.03781948084189838,0.042587370816088384,0.1342133328645001,0.0,0.018490147545891077,0.10709610908902992,0.04842224013098584,0.04775136663849848,0.6870265958995124,0.0,0.01630210594618092,0.023519441590955,0.040096764858614034,0.019237147303318415,0.01654943761831951,0.01654943761831951,0.03781948084189838,0.023488660498800926,0.017893783859925887,0.15599582309244187,0.0272547345277983,0.3276924955584661,0.06241178518242457,0.0,0.0,0.0,0.0,0.012366926334193493,0.0,0.03781948084189838,0.2629865322851417,0.05533173319550888,0.0
3 Nephi 21,0.0,0.0,0.0,0.03241037866384424,0.0,0.023514585026703436,0.0444899272045228,0.0,0.042255900204031346,0.0,0.0,0.01949137400331028,0.0,0.0,0.03799399707871873,0.0,0.020116369153948294,0.025418215611327347,0.02473696772364598,0.22208421803954642,0.0,0.0,0.03241037866384424,0.09590415511000631,0.0,0.0,0.04133308706281951,0.0,0.0,0.0,0.02136631655111504,0.0,0.32105122049341245,0.0,0.10053340565820615,0.040666128756069876,0.0,0.0,0.013402523013959278,0.037421907240793334,0.020009641419883976,0.07300214998826987,0.0,0.0,0.035791850151788374,0.019192022980698966,0.1566360124971753,0.0,0.14842180634187588,0.02473696772364598,0.0,0.0788366531379054,0.0,0.08731056972782944,0.0,0.0,0.0,0.014941842746534935,0.0,0.0,0.0,0.0,0.0,0.07544946571522038,0.1929062965754085,0.08177603222765178,0.0,0.08595006452764471,0.016130960324422555,0.07625464683398205,0.0,0.0,0.0695402571973974,0.0,0.08139124901700032,0.6999218448365366,0.0,0.018524408939776683,0.0,0.0,0.0,0.0,0.0,0.06446254839573352,0.08007190370934272,0.040666128756069876,0.2166525445881814,0.015485049894926746,0.33950792875562597,0.0,0.0,0.0,0.0,0.0,0.028105571329127856,0.0,0.0,0.014941842746534935,0.06287455476268364,0.0
3 Nephi 22,0.0,0.0,0.0,0.0,0.0,0.055639802917882876,0.0,0.0,0.0,0.0,0.0,0.061493534440369,0.0,0.0,0.0,0.10039748661459556,0.0,0.0,0.0,0.041215044841519,0.0,0.0,0.0,0.0,0.0,0.0,0.03260054437917761,0.0,0.05159920745796362,0.0,0.03370440489410025,0.0,0.0,0.0,0.09062110452699382,0.0,0.03950560461893081,0.0,0.04228375641485161,0.02951568911131147,0.0,0.05757880670395849,0.0,0.0,0.0,0.03027455442452468,0.0,0.0,0.039021455757967,0.0,0.0,0.0,0.0,0.0,0.0,0.15024848050448786,0.06346533800918334,0.0,0.0,0.0,0.0,0.0,0.0,0.019836357344871196,0.0,0.0,0.06977067886904553,0.0,0.0,0.20048046854501184,0.0,0.0,0.0,0.0,0.04279701346966388,0.2972564215072653,0.0,0.0,0.0,0.0,0.0,0.029664763734554896,0.0,0.4406426932736075,0.0,0.416968447867132,0.6524502603731032,0.0,0.01727608102697513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338955917902775,0.0,0.0,0.0
